"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"uttar-pradesh","2021","4",NULL,"ghaziabad district",NULL,NULL,"27945576","45871860827.12578","2169109","65620930"
"uttar-pradesh","2021","4",NULL,"gautam buddha nagar district",NULL,NULL,"52546170","66955029270.37129","2664034","106538115"
"uttar-pradesh","2021","4",NULL,"firozabad district",NULL,NULL,"3427750","7102293543.132497","443735","13720711"
"uttar-pradesh","2021","4",NULL,"fatehpur district",NULL,NULL,"1575457","3677127535.5511727","244390","6639155"
"uttar-pradesh","2021","4",NULL,"farrukhabad district",NULL,NULL,"1858142","3924149923.437484","248877","7866758"
"uttar-pradesh","2021","4",NULL,"etawah district",NULL,NULL,"2339410","4788547205.2284155","267952","9316048"
"uttar-pradesh","2021","4",NULL,"etah district",NULL,NULL,"1758883","3919757077.704958","230890","8015063"
"uttar-pradesh","2021","4",NULL,"deoria district",NULL,NULL,"4669892","10239489450.019588","528101","19515010"
"uttar-pradesh","2021","4",NULL,"chitrakoot district",NULL,NULL,"680496","1729167230.4903157","97682","3192625"
"uttar-pradesh","2021","4",NULL,"chandauli district",NULL,NULL,"2333510","5185531900.205638","322309","9366865"
"uttar-pradesh","2021","4",NULL,"bulandshahr district",NULL,NULL,"5912378","11425961876.66816","574654","22212038"
"uttar-pradesh","2021","4",NULL,"budaun district",NULL,NULL,"1923046","4522179090.315058","290309","8646437"
"uttar-pradesh","2021","4",NULL,"bijnor district",NULL,NULL,"3811347","8561630798.766277","474546","15441993"
"uttar-pradesh","2021","4",NULL,"bhadohi district",NULL,NULL,"1653029","3190127960.96692","245007","6929593"
"uttar-pradesh","2021","4",NULL,"basti district",NULL,NULL,"2856072","7254083309.309664","344852","12800452"
"uttar-pradesh","2021","4",NULL,"bareilly district",NULL,NULL,"6168436","13349355936.953947","821986","24139955"
"uttar-pradesh","2021","4",NULL,"bara banki district",NULL,NULL,"2320329","4765211805.556288","313465","9099109"
"uttar-pradesh","2021","4",NULL,"banda district",NULL,NULL,"1070761","2424182245.9565415","166922","4693219"
"uttar-pradesh","2021","4",NULL,"balrampur district",NULL,NULL,"1288662","3721070413.6542153","161496","6228027"
"uttar-pradesh","2021","4",NULL,"ballia district",NULL,NULL,"4228159","9286346980.632427","513629","17655465"
"uttar-pradesh","2021","4",NULL,"bahraich district",NULL,NULL,"1563319","4028403896.6021347","245502","7041508"
"uttar-pradesh","2021","4",NULL,"baghpat district",NULL,NULL,"2632493","5329822893.212368","257605","9123679"
"uttar-pradesh","2021","4",NULL,"azamgarh district",NULL,NULL,"4761451","10898639073.356598","624474","18834505"
"uttar-pradesh","2021","4",NULL,"ayodhya district",NULL,NULL,"3623487","7829010655.6649685","399921","12244724"
"uttar-pradesh","2021","4",NULL,"auraiya district",NULL,NULL,"1617537","3459745163.7092886","203721","6612405"
"uttar-pradesh","2021","4",NULL,"amroha district",NULL,NULL,"2492004","5975143579.456725","262094","10321695"
"uttar-pradesh","2021","4",NULL,"amethi district",NULL,NULL,"1985307","4384578231.652984","264472","8500647"
"uttar-pradesh","2021","4",NULL,"ambedkar nagar district",NULL,NULL,"2226303","4920282720.407322","325090","9477709"
"uttar-pradesh","2021","4",NULL,"aligarh district",NULL,NULL,"7765317","15072461376.02834","731096","24940432"
"uttar-pradesh","2021","4",NULL,"agra district",NULL,NULL,"11675242","22888020081.302628","1204274","39065873"
"uttar-pradesh","2021","3",NULL,"varanasi district",NULL,NULL,"8732870","15613135907.98264","1239725","16646427"
"uttar-pradesh","2021","3",NULL,"unnao district",NULL,NULL,"1494326","2955790506.1806517","293971","8496052"
"uttar-pradesh","2021","3",NULL,"sultanpur district",NULL,NULL,"1759364","3539291600.850237","301325","6580185"
"uttar-pradesh","2021","3",NULL,"sonbhadra district",NULL,NULL,"2272254","4572921231.745972","272567","14054719"
"uttar-pradesh","2021","3",NULL,"sitapur district",NULL,NULL,"1443988","2926171515.696319","397389","10389341"
"uttar-pradesh","2021","3",NULL,"siddharthnagar district",NULL,NULL,"1900350","4989701189.671114","249111","11183058"
"uttar-pradesh","2021","3",NULL,"shravasti district",NULL,NULL,"292406","759478872.0943506","58737","3093685"
"uttar-pradesh","2021","3",NULL,"shamli district",NULL,NULL,"1350652","2889487477.4450927","189790","4953024"
"uttar-pradesh","2021","3",NULL,"shahjahanpur district",NULL,NULL,"1457389","3026469076.5476294","311858","8695760"
"uttar-pradesh","2021","3",NULL,"sant kabeer nagar district",NULL,NULL,"1226316","3163489104.6852465","191948","4523934"
"uttar-pradesh","2021","3",NULL,"sambhal district",NULL,NULL,"1165060","3000087397.731041","203883","5614377"
"uttar-pradesh","2021","3",NULL,"saharanpur district",NULL,NULL,"5425174","10603863030.796862","584344","15615472"
"uttar-pradesh","2021","3",NULL,"rampur district",NULL,NULL,"1509589","3480796654.6542735","246230","6259927"
"uttar-pradesh","2021","3",NULL,"rae bareli district",NULL,NULL,"1560143","3226659341.059825","263613","7082526"
"uttar-pradesh","2021","3",NULL,"prayagraj district",NULL,NULL,"10478343","18012924107.458786","1320432","24937997"
"uttar-pradesh","2021","3",NULL,"pratapgarh district",NULL,NULL,"2218744","4610555980.163965","369954","8547127"
"uttar-pradesh","2021","3",NULL,"pilibhit district",NULL,NULL,"1028868","2137216869.3571062","232754","5804732"
"uttar-pradesh","2021","3",NULL,"muzaffarnagar district",NULL,NULL,"3372515","6682303228.9075775","448096","10778049"
"uttar-pradesh","2021","3",NULL,"moradabad district",NULL,NULL,"3495607","7982151458.620956","462980","9348367"
"uttar-pradesh","2021","3",NULL,"mirzapur district",NULL,NULL,"1660285","3688336993.5353336","314144","9607253"
"uttar-pradesh","2021","3",NULL,"meerut district",NULL,NULL,"11446543","20511958929.648064","853246","16882676"
"uttar-pradesh","2021","3",NULL,"mau district",NULL,NULL,"1558413","3270513458.8492217","292936","5134182"
"uttar-pradesh","2021","3",NULL,"mathura district",NULL,NULL,"5366708","9975087226.515333","628528","16338028"
"uttar-pradesh","2021","3",NULL,"mainpuri district",NULL,NULL,"1504210","3093054279.774779","248343","6809626"
"uttar-pradesh","2021","3",NULL,"mahoba district",NULL,NULL,"564382","1262535755.5065136","101383","4903489"
"uttar-pradesh","2021","3",NULL,"maharajganj district",NULL,NULL,"1907623","4542182232.795922","327438","8011647"
"uttar-pradesh","2021","3",NULL,"lucknow district",NULL,NULL,"51055467","85371248453.0547","2076033","36855345"
"uttar-pradesh","2021","3",NULL,"lalitpur district",NULL,NULL,"1183461","2289732280.6600027","155272","9660592"
"uttar-pradesh","2021","3",NULL,"kushinagar district",NULL,NULL,"3903790","8548717443.881108","508938","12748095"
"uttar-pradesh","2021","3",NULL,"kheri district",NULL,NULL,"1683983","3168218255.3459015","446308","11738602"
"uttar-pradesh","2021","3",NULL,"kaushambi district",NULL,NULL,"666332","1504791825.833373","126637","3417066"
"uttar-pradesh","2021","3",NULL,"kasganj district",NULL,NULL,"845076","1854359208.3120344","158052","4070828"
"uttar-pradesh","2021","3",NULL,"kanpur nagar district",NULL,NULL,"9924366","18370977249.144783","1263050","21015827"
"uttar-pradesh","2021","3",NULL,"kanpur dehat district",NULL,NULL,"1201280","2529651987.6514144","187084","7063852"
"uttar-pradesh","2021","3",NULL,"kannauj district",NULL,NULL,"1119778","2274773428.6584773","198231","5167434"
"uttar-pradesh","2021","3",NULL,"jhansi district",NULL,NULL,"3964812","8069296333.674433","464351","14635892"
"uttar-pradesh","2021","3",NULL,"jaunpur district",NULL,NULL,"3642913","7707232035.015044","650143","11804378"
"uttar-pradesh","2021","3",NULL,"jalaun district",NULL,NULL,"1371815","2851822961.4357185","229155","9250768"
"uttar-pradesh","2021","3",NULL,"hathras district",NULL,NULL,"1456794","2920923912.334259","230320","5324600"
"uttar-pradesh","2021","3",NULL,"hardoi district",NULL,NULL,"1462511","3062964608.074445","320513","10250565"
"uttar-pradesh","2021","3",NULL,"hapur district",NULL,NULL,"2779827","4830713291.818355","288709","7010219"
"uttar-pradesh","2021","3",NULL,"hamirpur district",NULL,NULL,"679825","1544614824.782372","128958","5101770"
"uttar-pradesh","2021","3",NULL,"gorakhpur district",NULL,NULL,"7464913","15458247189.130363","900171","17952101"
"uttar-pradesh","2021","3",NULL,"gonda district",NULL,NULL,"1802378","4861820824.77202","305366","10059982"
"uttar-pradesh","2021","3",NULL,"ghazipur district",NULL,NULL,"3099833","6693077487.048706","514893","9646966"
"uttar-pradesh","2021","3",NULL,"ghaziabad district",NULL,NULL,"22358776","35753594948.1124","2031752","38066824"
"uttar-pradesh","2021","3",NULL,"gautam buddha nagar district",NULL,NULL,"41878965","51051292560.45668","2496114","59498265"
"uttar-pradesh","2021","3",NULL,"firozabad district",NULL,NULL,"2482333","4941421309.180454","412441","8589707"
"uttar-pradesh","2021","3",NULL,"fatehpur district",NULL,NULL,"1137279","2421811564.9004846","226873","6986051"
"uttar-pradesh","2021","3",NULL,"farrukhabad district",NULL,NULL,"1396354","2856384921.110854","231446","5518604"
"uttar-pradesh","2021","3",NULL,"etawah district",NULL,NULL,"1751198","3348945079.64544","249385","6874524"
"uttar-pradesh","2021","3",NULL,"etah district",NULL,NULL,"1250567","2680422999.7192135","214709","5804468"
"uttar-pradesh","2021","3",NULL,"deoria district",NULL,NULL,"3449405","7079084977.6063795","492048","10011054"
"uttar-pradesh","2021","3",NULL,"chitrakoot district",NULL,NULL,"486937","1162752066.8833752","90553","5012442"
"uttar-pradesh","2021","3",NULL,"chandauli district",NULL,NULL,"1717344","3567450236.4588757","300595","6385377"
"uttar-pradesh","2021","3",NULL,"bulandshahr district",NULL,NULL,"4485740","8207997591.971817","535699","13891421"
"uttar-pradesh","2021","3",NULL,"budaun district",NULL,NULL,"1402499","3206852300.2315803","269703","8540101"
"uttar-pradesh","2021","3",NULL,"bijnor district",NULL,NULL,"2853274","6119371062.273776","442548","11881536"
"uttar-pradesh","2021","3",NULL,"bhadohi district",NULL,NULL,"1208545","2188636993.2789073","228222","3509928"
"uttar-pradesh","2021","3",NULL,"basti district",NULL,NULL,"2117401","5102064272.016851","320806","8006486"
"uttar-pradesh","2021","3",NULL,"bareilly district",NULL,NULL,"4732687","9684505908.039417","766809","14710344"
"uttar-pradesh","2021","3",NULL,"bara banki district",NULL,NULL,"1717669","3313670067.428597","291376","7899459"
