"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"punjab","2022","1","TOTAL","hoshiarpur district","7475","13155682","1287033","2922265356.6104655","274004","5849019"
"punjab","2022","1","TOTAL","jalandhar district","7475","13155682","3480708","7482301985.829841","560393","5869719"
"punjab","2022","1","TOTAL","kapurthala district","7475","13155682","1326492","2322895082.070088","160149","3276633"
"punjab","2022","1","TOTAL","ludhiana district","7475","13155682","21131450","40193189296.74829","1476288","9631471"
"punjab","2022","1","TOTAL","mansa district","7475","13155682","493051","1332400622.572297","142032","4018980"
"punjab","2022","1","TOTAL","moga district","7475","13155682","717752","1893835707.8397522","147070","4009506"
"punjab","2022","1","TOTAL","pathankot district","7475","13155682","1380244","3057799524.7086434","193189","3072838"
"punjab","2022","1","TOTAL","patiala district","7475","13155682","3167322","7185470674.538302","550482","6937640"
"punjab","2022","1","TOTAL","rupnagar district","7475","13155682","883623","1779472847.9621623","164884","2500397"
"punjab","2022","1","TOTAL","sangrur district","7475","13155682","1350576","3436077358.2981358","321129","6238824"
"punjab","2022","1","TOTAL","sas nagar district","7475","13155682","8233644","11945087945.784222","817209","5856847"
"punjab","2022","1","TOTAL","shahid bhagat singh nagar district","7475","13155682","340553","754808886.4344003","82505","2318330"
"punjab","2022","1","TOTAL","amritsar district","7475","13155682","4020245","9595112041.612686","593970","7837937"
"punjab","2022","1","TOTAL","sri muktsar sahib district","7475","13155682","774921","1988145225.4732466","166210","5576982"
"punjab","2022","1","TOTAL","tarn taran district","7475","13155682","897173","2646190440.193201","145686","7511204"
"punjab","2022","1","TOTAL","barnala district","7475","13155682","442916","1118667240.8246746","105069","2500243"
"punjab","2022","1","TOTAL","bathinda district","7475","13155682","2252561","5132201177.079787","378864","9419283"
"punjab","2022","1","TOTAL","faridkot district","7475","13155682","635912","1585141674.9314694","123441","2956949"
"punjab","2022","1","TOTAL","fatehgarh sahib district","7475","13155682","782421","1508717083.883378","147969","2106330"
"chhattisgarh","2022","2","TOTAL","jashpur district","7008","10119964","1842899","3357567336.012565","138518","28640812"
"chhattisgarh","2022","2","TOTAL","surguja district","7008","10119964","3814390","6107066837.900622","206354","22236587"
"chhattisgarh","2022","2","TOTAL","surajpur district","7008","10119964","2152901","3414032926.0130477","135353","19497362"
"chhattisgarh","2022","2","TOTAL","sukma district","7008","10119964","617457","1507874121.1545746","41978","6331208"
"chhattisgarh","2022","2","TOTAL","rajnandgaon district","7008","10119964","4284921","7037763265.735464","278724","28420413"
"chhattisgarh","2022","2","TOTAL","raipur district","7008","10119964","31131873","46778811056.547844","1093318","39640873"
"chhattisgarh","2022","2","TOTAL","raigarh district","7008","10119964","6953143","10866819292.413807","425526","32543452"
"chhattisgarh","2022","2","TOTAL","narayanpur district","7008","10119964","355877","655917400.9782778","24061","4461600"
"chhattisgarh","2022","2","TOTAL","mungeli district","7008","10119964","1336917","2234057058.141594","97870","7828317"
"chhattisgarh","2022","2","TOTAL","mahasamund district","7008","10119964","3288014","5542158574.479666","195406","22323656"
"chhattisgarh","2022","2","TOTAL","korea district","7008","10119964","2156896","3361419242.8768406","134912","18499768"
"chhattisgarh","2022","2","TOTAL","korba district","7008","10119964","6482877","9217368563.787317","334672","30776047"
"chhattisgarh","2022","2","TOTAL","kondagaon district","7008","10119964","1218095","2074544813.2730875","82174","16811546"
"chhattisgarh","2022","2","TOTAL","kanker district","7008","10119964","1931954","3702057060.147361","141354","24085013"
"chhattisgarh","2022","2","TOTAL","kabirdham district","7008","10119964","1890334","2947966125.8460627","134783","11978258"
"chhattisgarh","2022","2","TOTAL","janjgir champa district","7008","10119964","6418156","9565720454.277157","414133","18022797"
"chhattisgarh","2022","2","TOTAL","gariyaband district","7008","10119964","1226883","2015058785.2967784","86939","13235943"
"chhattisgarh","2022","2","TOTAL","durg district","7008","10119964","13554254","19339415904.388374","672947","13445249"
"chhattisgarh","2022","2","TOTAL","dhamtari district","7008","10119964","1839169","3261297839.925982","146066","10333093"
"chhattisgarh","2022","2","TOTAL","dantewada district","7008","10119964","957773","1785681996.4817522","60561","6738887"
"chhattisgarh","2022","2","TOTAL","bilaspur district","7008","10119964","11026765","15470182616.440014","566475","26797395"
"chhattisgarh","2022","2","TOTAL","bijapur district","7008","10119964","825640","1692585254.4603574","49168","7363721"
"chhattisgarh","2022","2","TOTAL","bemetara district","7008","10119964","1529354","2689553868.8986735","125096","12746215"
"chhattisgarh","2022","2","TOTAL","bastar district","7008","10119964","2787919","4723340575.37052","150449","17283265"
"chhattisgarh","2022","2","TOTAL","balrampur district","7008","10119964","1652393","3247393592.938486","105948","29728876"
"chhattisgarh","2022","2","TOTAL","balod district","7008","10119964","1788680","2920249115.0517426","147930","13306306"
"chhattisgarh","2022","2","TOTAL","baloda bazar district","7008","10119964","3518514","5665773484.94288","247634","18334461"
"uttarakhand","2022","3","TOTAL","dehradun district","6784","10070172","31286908","43421889600.77414","1205785","14982533"
"uttarakhand","2022","3","TOTAL","haridwar district","6784","10070172","12207906","17469868639.355198","846066","13296725"
"uttarakhand","2022","3","TOTAL","champawat district","6784","10070172","409237","690132451.4541664","59167","6956304"
"uttarakhand","2022","3","TOTAL","nainital district","6784","10070172","4918426","7504228522.498605","389791","13701523"
"uttarakhand","2022","3","TOTAL","pauri garhwal district","6784","10070172","1692144","2462947906.054614","196481","17689225"
"uttarakhand","2022","3","TOTAL","pithoragarh district","6784","10070172","824882","1386396764.7434978","107498","11128867"
"uttarakhand","2022","3","TOTAL","rudraprayag district","6784","10070172","538517","1035378469.1373514","54045","9532300"
"uttarakhand","2022","3","TOTAL","tehri garhwal district","6784","10070172","1282593","1914407105.066064","151445","12254547"
"uttarakhand","2022","3","TOTAL","udham singh nagar district","6784","10070172","8359056","12605973683.641441","722008","11034214"
"uttarakhand","2022","3","TOTAL","uttarkashi district","6784","10070172","574366","1020415832.5023174","75369","10508319"
"uttarakhand","2022","3","TOTAL","chamoli district","6784","10070172","759073","1357043504.4213452","93488","12542308"
"uttarakhand","2022","3","TOTAL","almora district","6784","10070172","862733","1333633913.7202659","129898","13737811"
"uttarakhand","2022","3","TOTAL","bageshwar district","6784","10070172","280678","438943544.9939508","50935","5439174"
"chhattisgarh","2022","1","TOTAL","janjgir champa district","6612","10139190","5495226","8737068867.594168","392285","17826573"
"chhattisgarh","2022","1","TOTAL","jashpur district","6612","10139190","1508729","2930779141.778676","131014","23052569"
"chhattisgarh","2022","1","TOTAL","surguja district","6612","10139190","3182242","5281342196.784164","195440","18501509"
"chhattisgarh","2022","1","TOTAL","surajpur district","6612","10139190","1886693","3173368816.5758076","128121","18928338"
"chhattisgarh","2022","1","TOTAL","sukma district","6612","10139190","505004","1280893928.981685","39721","5650530"
"chhattisgarh","2022","1","TOTAL","rajnandgaon district","6612","10139190","3505850","6015130524.624992","264326","25331975"
"chhattisgarh","2022","1","TOTAL","raipur district","6612","10139190","25836062","39990361268.69826","1038105","34404453"
"chhattisgarh","2022","1","TOTAL","raigarh district","6612","10139190","5959088","9885641555.115366","403164","28569591"
"chhattisgarh","2022","1","TOTAL","narayanpur district","6612","10139190","277768","561274826.5691612","22756","3394010"
"chhattisgarh","2022","1","TOTAL","mungeli district","6612","10139190","1074535","1897584378.2166843","92691","7216878"
"chhattisgarh","2022","1","TOTAL","mahasamund district","6612","10139190","2788159","5020017743.469414","185227","20154360"
"chhattisgarh","2022","1","TOTAL","korea district","6612","10139190","1909908","3078262597.331434","127890","16324553"
"chhattisgarh","2022","1","TOTAL","korba district","6612","10139190","5626866","8306489271.356157","317604","28555879"
"chhattisgarh","2022","1","TOTAL","kanker district","6612","10139190","1599699","3237590649.399125","133857","20092568"
"chhattisgarh","2022","1","TOTAL","kondagaon district","6612","10139190","972613","1804893354.0830288","77846","14700267"
"chhattisgarh","2022","1","TOTAL","kabirdham district","6612","10139190","1567571","2487844561.6715946","127669","11532414"
"chhattisgarh","2022","1","TOTAL","baloda bazar district","6612","10139190","2925957","5025353758.266698","234464","17052096"
"chhattisgarh","2022","1","TOTAL","balod district","6612","10139190","1477405","2513134327.614071","140692","11029061"
"chhattisgarh","2022","1","TOTAL","balrampur district","6612","10139190","1442159","3023784892.212961","100226","26814683"
"chhattisgarh","2022","1","TOTAL","bastar district","6612","10139190","2203676","4004268081.1117897","142818","14540720"
"chhattisgarh","2022","1","TOTAL","bemetara district","6612","10139190","1259037","2287658824.6461735","118600","11001712"
"chhattisgarh","2022","1","TOTAL","bijapur district","6612","10139190","651494","1407048680.7855577","46540","6589775"
"chhattisgarh","2022","1","TOTAL","bilaspur district","6612","10139190","9081044","13169861328.37149","537617","24822855"
"chhattisgarh","2022","1","TOTAL","dantewada district","6612","10139190","782199","1589432533.293374","57389","5840979"
"chhattisgarh","2022","1","TOTAL","dhamtari district","6612","10139190","1492243","2833407184.977332","138724","9304051"
"chhattisgarh","2022","1","TOTAL","durg district","6612","10139190","11345594","16423362101.016968","639688","13567777"
"chhattisgarh","2022","1","TOTAL","gariyaband district","6612","10139190","1056471","1881190060.2894657","82487","13703262"
"uttarakhand","2022","2","TOTAL","almora district","5773","9168313","917436","1470548875.9558089","123856","13515133"
"uttarakhand","2022","2","TOTAL","champawat district","5773","9168313","441429","802026422.3335738","56221","7883171"
"uttarakhand","2022","2","TOTAL","dehradun district","5773","9168313","28405360","40081073999.877716","1146386","16173449"
"uttarakhand","2022","2","TOTAL","bageshwar district","5773","9168313","337262","546605012.7624527","48546","6282507"
"uttarakhand","2022","2","TOTAL","chamoli district","5773","9168313","724863","1456305122.8944721","88939","12278609"
"uttarakhand","2022","2","TOTAL","uttarkashi district","5773","9168313","540533","1141949487.1675887","71641","10153252"
"uttarakhand","2022","2","TOTAL","udham singh nagar district","5773","9168313","7173658","11516900702.588758","683908","10878935"
"uttarakhand","2022","2","TOTAL","tehri garhwal district","5773","9168313","1595144","2551688400.844716","144049","12603266"
"uttarakhand","2022","2","TOTAL","rudraprayag district","5773","9168313","555674","1343191881.07683","51404","8217503"
"uttarakhand","2022","2","TOTAL","pithoragarh district","5773","9168313","744947","1370280861.667244","102347","11981429"
"uttarakhand","2022","2","TOTAL","pauri garhwal district","5773","9168313","1914947","2946932725.366783","187078","18536724"
"uttarakhand","2022","2","TOTAL","nainital district","5773","9168313","4229607","6957275629.433159","370360","13596899"
"uttarakhand","2022","2","TOTAL","haridwar district","5773","9168313","10586018","16128591903.365211","802321","14364808"
"uttarakhand","2022","1","TOTAL","champawat district","5339","8824948","307080","618157667.8282931","53166","4736664"
"uttarakhand","2022","1","TOTAL","chamoli district","5339","8824948","447942","908267962.1925865","84165","7610104"
"uttarakhand","2022","1","TOTAL","rudraprayag district","5339","8824948","254813","498507056.829461","48532","4083418"
"uttarakhand","2022","1","TOTAL","tehri garhwal district","5339","8824948","948064","1601435838.181318","136364","9056602"
"uttarakhand","2022","1","TOTAL","udham singh nagar district","5339","8824948","5878926","10009445962.437685","647495","9927344"
"uttarakhand","2022","1","TOTAL","uttarkashi district","5339","8824948","354038","690101594.2170823","67713","6453267"
"uttarakhand","2022","1","TOTAL","bageshwar district","5339","8824948","240815","464249473.4222708","45938","4803646"
"uttarakhand","2022","1","TOTAL","almora district","5339","8824948","615373","1114809944.882173","117262","9511833"
"uttarakhand","2022","1","TOTAL","pithoragarh district","5339","8824948","513359","1077070807.370165","96837","8077163"
"uttarakhand","2022","1","TOTAL","pauri garhwal district","5339","8824948","1340407","2160205589.4174557","177248","14052401"
"uttarakhand","2022","1","TOTAL","nainital district","5339","8824948","3419287","5973753416.613321","351226","10583932"
"uttarakhand","2022","1","TOTAL","haridwar district","5339","8824948","7982968","12739141532.519213","760173","11480579"
"uttarakhand","2022","1","TOTAL","dehradun district","5339","8824948","22257700","33123635654.16364","1088710","14847429"
"jammu & kashmir","2022","4","TOTAL",NULL,"5031","10111183",NULL,NULL,NULL,NULL
"jammu & kashmir","2022","3","TOTAL",NULL,"4794","8281826",NULL,NULL,NULL,NULL
"himachal pradesh","2022","4","TOTAL",NULL,"4565","9060436",NULL,NULL,NULL,NULL
"goa","2022","4","TOTAL","north goa district","4388","6190669","11455490","17268434371.99816","527826","26805263"
"goa","2022","4","TOTAL","south goa district","4388","6190669","5737184","7656551999.340998","327376","16199949"
"jammu & kashmir","2022","2","TOTAL",NULL,"4071","7729792",NULL,NULL,NULL,NULL
"himachal pradesh","2022","3","TOTAL",NULL,"3641","6161692",NULL,NULL,NULL,NULL
"jammu & kashmir","2022","1","TOTAL",NULL,"3584","7244267",NULL,NULL,NULL,NULL
"goa","2022","2","TOTAL","north goa district","3524","5093510","9999773","16484842033.028082","480353","9824694"
"goa","2022","2","TOTAL","south goa district","3524","5093510","4216281","6388195726.492123","297426","9237463"
"goa","2022","3","TOTAL","north goa district","3157","4142108","8310698","13076925808.314318","504946","9634393"
"goa","2022","3","TOTAL","south goa district","3157","4142108","4877989","6497339467.392014","312884","10078371"
"himachal pradesh","2022","2","TOTAL",NULL,"2831","5371078",NULL,NULL,NULL,NULL
"himachal pradesh","2022","1","TOTAL",NULL,"2768","5234739",NULL,NULL,NULL,NULL
"goa","2022","1","TOTAL","south goa district","2634","3865245","3700525","5740805558.964066","282378","8979705"
"goa","2022","1","TOTAL","north goa district","2634","3865245","8513573","14075639843.882044","456250","9699093"
"puducherry","2022","4","TOTAL","karaikal district","2331","2693130","488147","837406336.5163367","51364","2116333"
"puducherry","2022","4","TOTAL","yanam district","2331","2693130","536311","969860108.2593638","19579","1250177"
"puducherry","2022","4","TOTAL","puducherry district","2331","2693130","6382870","9121245940.116945","436067","20318650"
"puducherry","2022","4","TOTAL","mahe district","2331","2693130","148799","213692492.28184882","13639","459024"
"tripura","2022","3","TOTAL","gomati district","1590","2105984","294377","612183432.8798862","59506","2730745"
"tripura","2022","3","TOTAL","west tripura district","1590","2105984","2286054","4317123305.576752","255161","2820060"
"tripura","2022","3","TOTAL","unakoti district","1590","2105984","179593","406385690.1014518","35830","1959689"
"tripura","2022","3","TOTAL","south tripura district","1590","2105984","286379","682522212.5858632","70107","4213580"
"tripura","2022","3","TOTAL","sepahijala district","1590","2105984","358452","818757042.968861","70255","3071627"
"tripura","2022","3","TOTAL","north tripura district","1590","2105984","400198","829909312.3103282","65452","3753579"
"tripura","2022","3","TOTAL","khowai district","1590","2105984","164425","363263351.2108836","40758","1703280"
"tripura","2022","3","TOTAL","dhalai district","1590","2105984","287101","618208457.2771137","52074","3871009"
"puducherry","2022","3","TOTAL","yanam district","1585","2025529","466305","876565449.6380186","18606","212475"
"puducherry","2022","3","TOTAL","puducherry district","1585","2025529","5992740","8962290618.748474","415847","2728263"
"puducherry","2022","3","TOTAL","mahe district","1585","2025529","126887","189885530.5376592","13083","89842"
"puducherry","2022","3","TOTAL","karaikal district","1585","2025529","456795","825576112.2167913","49034","1156331"
"chandigarh","2022","3","TOTAL","chandigarh district","1533","1998439","13478173","20559757737.405857","598698","2173356"
"tripura","2022","4","TOTAL","khowai district","1508","2112534","172992","374619180.93378747","42490","844560"
"tripura","2022","4","TOTAL","gomati district","1508","2112534","303790","606245959.1360532","62115","1399685"
"tripura","2022","4","TOTAL","dhalai district","1508","2112534","289984","592125895.8754389","54280","1435453"
"tripura","2022","4","TOTAL","sepahijala district","1508","2112534","352709","784953776.7829857","73240","1571708"
"tripura","2022","4","TOTAL","west tripura district","1508","2112534","3006900","5757593406.558215","267713","6268516"
"tripura","2022","4","TOTAL","unakoti district","1508","2112534","292384","653255260.7593155","37434","989377"
"tripura","2022","4","TOTAL","south tripura district","1508","2112534","318517","743429832.5489745","73117","1463823"
"tripura","2022","4","TOTAL","north tripura district","1508","2112534","460914","940748505.5593312","68352","2134488"
"chandigarh","2022","4","TOTAL","chandigarh district","1403","2024528","17904840","27879754566.939415","627563","15308862"
"chandigarh","2022","2","TOTAL","chandigarh district","1330","1874959","10772489","17283500158.371002","569582","2285979"
"puducherry","2022","1","TOTAL","mahe district","1199","1663404","116179","184741472.12407243","11865","74819"
"puducherry","2022","1","TOTAL","puducherry district","1199","1663404","6470067","10377036935.727272","375238","2813406"
"puducherry","2022","1","TOTAL","yanam district","1199","1663404","410527","819248314.3131009","16747","383417"
"puducherry","2022","1","TOTAL","karaikal district","1199","1663404","362403","702448183.2222146","44201","667015"
"puducherry","2022","2","TOTAL","mahe district","1156","1597786","127396","204309598.85051042","12469","75428"
"puducherry","2022","2","TOTAL","yanam district","1156","1597786","481753","963312236.3090451","17644","253293"
"puducherry","2022","2","TOTAL","puducherry district","1156","1597786","7617058","11822245859.332415","394977","2718826"
"puducherry","2022","2","TOTAL","karaikal district","1156","1597786","417480","788877561.2769251","46573","782743"
"tripura","2022","2","TOTAL","sepahijala district","1021","1509105","301211","703075146.3196069","66602","3035348"
"tripura","2022","2","TOTAL","north tripura district","1021","1509105","347933","745615506.6452613","62140","3812381"
"tripura","2022","2","TOTAL","gomati district","1021","1509105","269581","581885804.1766024","56510","2279383"
"tripura","2022","2","TOTAL","khowai district","1021","1509105","147470","314663693.9199481","38683","1500087"
"tripura","2022","2","TOTAL","dhalai district","1021","1509105","258585","545900041.1491123","49424","3427787"
"tripura","2022","2","TOTAL","west tripura district","1021","1509105","1654938","2957075284.517075","242041","2546245"
"tripura","2022","2","TOTAL","unakoti district","1021","1509105","168534","380245834.42516845","33904","1435781"
"tripura","2022","2","TOTAL","south tripura district","1021","1509105","270412","649809730.8825212","66478","3306099"
"tripura","2022","1","TOTAL","south tripura district","907","1493401","242720","632737978.7888881","62764","2820697"
"tripura","2022","1","TOTAL","west tripura district","907","1493401","1340631","2620170134.665219","229161","2507547"
"tripura","2022","1","TOTAL","north tripura district","907","1493401","310764","699778044.1822658","58694","3254183"
"tripura","2022","1","TOTAL","sepahijala district","907","1493401","257586","636388326.2869308","62906","2518919"
"tripura","2022","1","TOTAL","unakoti district","907","1493401","148265","349475550.5366119","31971","1184272"
"tripura","2022","1","TOTAL","dhalai district","907","1493401","216216","501758621.1580514","46680","3487949"
"tripura","2022","1","TOTAL","gomati district","907","1493401","230019","517368490.15875137","53356","2120938"
"tripura","2022","1","TOTAL","khowai district","907","1493401","124989","289652618.573128","36592","1428458"
"andaman & nicobar islands","2022","4","TOTAL",NULL,"901","1441210",NULL,NULL,NULL,NULL
"dadra & nagar haveli & daman & diu","2022","4","TOTAL",NULL,"871","1272628",NULL,NULL,NULL,NULL
"chandigarh","2022","1","TOTAL","chandigarh district","792","1150932","8600491","15174991549.84","541549","2321685"
"andaman & nicobar islands","2022","1","TOTAL",NULL,"768","1131287",NULL,NULL,NULL,NULL
"dadra & nagar haveli & daman & diu","2022","3","TOTAL",NULL,"707","983776",NULL,NULL,NULL,NULL
"andaman & nicobar islands","2022","3","TOTAL",NULL,"643","902466",NULL,NULL,NULL,NULL
"meghalaya","2022","4","TOTAL","east khasi hills district","627","1189529","2285868","4886013367.030626","118978","2783731"
"meghalaya","2022","4","TOTAL","east jaintia hills district","627","1189529","252554","698736182.2686266","21201","1128114"
"meghalaya","2022","4","TOTAL","east garo hills district","627","1189529","59445","143293321.8148586","9846","353379"
"meghalaya","2022","4","TOTAL","north garo hills district","627","1189529","59149","130072498.39208946","10145","337500"
"meghalaya","2022","4","TOTAL","south west khasi hills district","627","1189529","16773","61873256.01063821","2366","71535"
"meghalaya","2022","4","TOTAL","west jaintia hills district","627","1189529","81501","229129661.89603108","13633","372211"
"meghalaya","2022","4","TOTAL","west khasi hills district","627","1189529","41404","141954215.09290665","7705","242845"
"meghalaya","2022","4","TOTAL","ribhoi district","627","1189529","416100","855262410.3336376","29041","1539014"
"meghalaya","2022","4","TOTAL","south west garo hills district","627","1189529","59231","150334364.85984027","10062","354549"
"meghalaya","2022","4","TOTAL","west garo hills district","627","1189529","612945","1565478827.2720146","63792","2577134"
"meghalaya","2022","4","TOTAL","south garo hills district","627","1189529","47478","134393051.37739396","8553","345912"
"arunachal pradesh","2022","4","TOTAL",NULL,"613","1464572",NULL,NULL,NULL,NULL
"meghalaya","2022","3","TOTAL","east jaintia hills district","600","1039491","241204","633317484.0750391","20320","2781426"
"meghalaya","2022","3","TOTAL","west khasi hills district","600","1039491","29296","87822016.10251653","7493","2320754"
"meghalaya","2022","3","TOTAL","east khasi hills district","600","1039491","2924522","6137770373.209272","113816","5964535"
"meghalaya","2022","3","TOTAL","north garo hills district","600","1039491","48727","107884419.5564478","9773","1455727"
"meghalaya","2022","3","TOTAL","ribhoi district","600","1039491","400075","825278960.5336027","27844","4219195"
"meghalaya","2022","3","TOTAL","south garo hills district","600","1039491","35206","88310719.84102407","8265","1884547"
"meghalaya","2022","3","TOTAL","south west garo hills district","600","1039491","48898","121831916.0453497","9735","1989507"
"meghalaya","2022","3","TOTAL","east garo hills district","600","1039491","47047","99390252.25463584","9484","2483744"
"meghalaya","2022","3","TOTAL","south west khasi hills district","600","1039491","13340","47102262.07706757","2308","1476090"
"meghalaya","2022","3","TOTAL","west garo hills district","600","1039491","508052","1283479556.4130952","61273","6088916"
"meghalaya","2022","3","TOTAL","west jaintia hills district","600","1039491","62798","171112837.01348788","13176","1931694"
"arunachal pradesh","2022","2","TOTAL",NULL,"564","1360231",NULL,NULL,NULL,NULL
"arunachal pradesh","2022","3","TOTAL",NULL,"510","1300304",NULL,NULL,NULL,NULL
"andaman & nicobar islands","2022","2","TOTAL",NULL,"501","779740",NULL,NULL,NULL,NULL
"dadra & nagar haveli & daman & diu","2022","1","TOTAL",NULL,"493","720741",NULL,NULL,NULL,NULL
"dadra & nagar haveli & daman & diu","2022","2","TOTAL",NULL,"438","686857",NULL,NULL,NULL,NULL
"meghalaya","2022","2","TOTAL","south west khasi hills district","379","789094","13571","49978363.076969974","2239","967828"
"meghalaya","2022","2","TOTAL","west garo hills district","379","789094","392151","1150602954.6389537","58178","5515309"
"meghalaya","2022","2","TOTAL","east garo hills district","379","789094","46150","106793207.7940663","9052","1824456"
"meghalaya","2022","2","TOTAL","west jaintia hills district","379","789094","56272","152394109.72808385","12593","1661994"
"meghalaya","2022","2","TOTAL","west khasi hills district","379","789094","31223","103764884.88347428","7196","2274657"
"meghalaya","2022","2","TOTAL","east khasi hills district","379","789094","853333","2156500112.108344","108330","4295381"
"meghalaya","2022","2","TOTAL","east jaintia hills district","379","789094","193196","502640751.7922024","19314","2579775"
"meghalaya","2022","2","TOTAL","north garo hills district","379","789094","44965","92496675.79074751","9312","1591079"
"meghalaya","2022","2","TOTAL","ribhoi district","379","789094","337102","755786725.0698186","26541","3111276"
"meghalaya","2022","2","TOTAL","south garo hills district","379","789094","33680","92292848.0663783","7922","1552068"
"meghalaya","2022","2","TOTAL","south west garo hills district","379","789094","43006","118240788.9357543","9266","2085169"
"nagaland","2022","4","TOTAL","longleng district","367","700864","17482","54513835.00683938","5473","179637"
"nagaland","2022","4","TOTAL","dimapur district","367","700864","1632985","4411217834.641218","145923","5066680"
"nagaland","2022","4","TOTAL","kiphire district","367","700864","19928","66609982.69936785","6211","205395"
"nagaland","2022","4","TOTAL","kohima district","367","700864","396318","1086767701.7674205","57592","2012490"
"nagaland","2022","4","TOTAL","mokokchung district","367","700864","79409","280130670.37197715","24045","629958"
"nagaland","2022","4","TOTAL","mon district","367","700864","76894","266072328.12832496","25340","944668"
"nagaland","2022","4","TOTAL","zunheboto district","367","700864","29697","102825390.6874178","9422","269436"
"nagaland","2022","4","TOTAL","wokha district","367","700864","111374","296499670.55821544","14702","646442"
"nagaland","2022","4","TOTAL","tuensang district","367","700864","44176","177953210.26442176","13900","447454"
"nagaland","2022","4","TOTAL","phek district","367","700864","43589","150669221.6468988","11847","510573"
"nagaland","2022","4","TOTAL","peren district","367","700864","24353","76706538.54194441","6750","258849"
"arunachal pradesh","2022","1","TOTAL",NULL,"355","894107",NULL,NULL,NULL,NULL
"mizoram","2022","4","TOTAL","saiha district","350","612551","19566","82040637.84033793","3913","93235"
"mizoram","2022","4","TOTAL","serchhip district","350","612551","25172","71431982.54694104","5551","119776"
"mizoram","2022","4","TOTAL","mamit district","350","612551","39889","111490213.09424148","7086","285294"
"mizoram","2022","4","TOTAL","aizawl district","350","612551","360350","1054341698.8459929","68925","1314560"
"mizoram","2022","4","TOTAL","champhai district","350","612551","33252","110073440.44820769","7814","170238"
"mizoram","2022","4","TOTAL","kolasib district","350","612551","55854","157046232.3046887","9602","271438"
"mizoram","2022","4","TOTAL","lawngtlai district","350","612551","60120","176322495.4134693","13303","425324"
"mizoram","2022","4","TOTAL","lunglei district","350","612551","99571","275164384.7691406","16676","464686"
"meghalaya","2022","1","TOTAL","south west khasi hills district","337","729211","14208","62450373.141422085","2130","919454"
"meghalaya","2022","1","TOTAL","west garo hills district","337","729211","325791","991586557.2279948","55028","5145619"
"meghalaya","2022","1","TOTAL","south west garo hills district","337","729211","39644","98249285.49958462","8758","1573185"
"meghalaya","2022","1","TOTAL","east garo hills district","337","729211","42878","97659034.30770612","8578","1693715"
"meghalaya","2022","1","TOTAL","ribhoi district","337","729211","257923","624403404.8028624","25112","2465091"
"meghalaya","2022","1","TOTAL","east jaintia hills district","337","729211","169484","496156278.43872654","18301","2282567"
"meghalaya","2022","1","TOTAL","north garo hills district","337","729211","42030","87894203.47088854","8795","1305426"
"meghalaya","2022","1","TOTAL","east khasi hills district","337","729211","653082","1762837936.3129022","102838","3580903"
"meghalaya","2022","1","TOTAL","west jaintia hills district","337","729211","49196","126597671.42735201","11952","1483829"
"meghalaya","2022","1","TOTAL","west khasi hills district","337","729211","36687","148090837.06952718","6839","1822164"
"meghalaya","2022","1","TOTAL","south garo hills district","337","729211","43827","166412749.63292435","7508","1362153"
"mizoram","2022","3","TOTAL","lawngtlai district","310","471306","52771","160991694.95874986","12771","2317141"
"mizoram","2022","3","TOTAL","mamit district","310","471306","32604","88879142.37748808","6931","2217320"
"mizoram","2022","3","TOTAL","lunglei district","310","471306","81428","231838246.93491793","16062","2569119"
"mizoram","2022","3","TOTAL","kolasib district","310","471306","44830","121251949.18563816","9300","2635671"
"mizoram","2022","3","TOTAL","champhai district","310","471306","25701","86209300.03437018","7576","1760032"
"mizoram","2022","3","TOTAL","aizawl district","310","471306","383546","1129120156.9892113","65940","2195876"
"mizoram","2022","3","TOTAL","serchhip district","310","471306","23168","65622336.99787671","5390","730041"
"mizoram","2022","3","TOTAL","saiha district","310","471306","14990","62352784.58970161","3765","1131963"
"sikkim","2022","4","TOTAL","north district","306","667214","197276","542707823.7654651","20472","790040"
"sikkim","2022","4","TOTAL","south district","306","667214","410951","731151545.284701","50716","2045443"
"sikkim","2022","4","TOTAL","east district","306","667214","2227237","4615052808.218626","139175","4859711"
"sikkim","2022","4","TOTAL","west district","306","667214","222875","569473212.1510196","31605","1253670"
"manipur","2022","4","TOTAL","kangpokpi district","271","620655","195796","499527018.93453866","29563","997497"
"manipur","2022","4","TOTAL","noney district","271","620655","26985","75780551.02724609","5121","153249"
"manipur","2022","4","TOTAL","pherzawl district","271","620655","3998","12008369.41204643","995","27901"
"manipur","2022","4","TOTAL","senapati district","271","620655","63745","180730794.8423508","2553","489136"
"manipur","2022","4","TOTAL","tamenglong district","271","620655","51040","160602196.99791262","12297","355040"
"manipur","2022","4","TOTAL","tengnoupal district","271","620655","49553","175755833.191996","9295","356200"
"manipur","2022","4","TOTAL","thoubal district","271","620655","252156","642341521.1672155","44264","1137408"
"manipur","2022","4","TOTAL","ukhrul district","271","620655","48379","164810102.766275","14415","369769"
"manipur","2022","4","TOTAL","imphal west district","271","620655","4737839","11004726597.698875","145422","3478675"
"manipur","2022","4","TOTAL","churachandpur district","271","620655","139622","418292018.1391273","36722","715234"
"manipur","2022","4","TOTAL","chandel district","271","620655","45646","133101652.30134834","9973","371016"
"manipur","2022","4","TOTAL","bishnupur district","271","620655","134155","398215642.6664851","42189","976227"
